RecordNum | RecordType | TrainingSeconds | WaveletBasis | DecomposeLevel | NumFeatureRatio | NumFeature | Alpha | FP | FN | RI | TOC | ROC | TN | FPR | Se | Precision
228 | 0 | 240 | db8 | 4 | 0.9 | 25 | 0.95 | 203 | 123 | 928 | 318 | 115 | 1369 | 0.361635220126 | 0.882968601332 | 0.820512820513
228 | 0 | 240 | db8 | 4 | 0.9 | 25 | 0.975 | 185 | 129 | 946 | 294 | 109 | 1369 | 0.37074829932 | 0.88 | 0.836427939876
228 | 0 | 300 | db8 | 4 | 0.9 | 25 | 0.95 | 92 | 133 | 975 | 191 | 99 | 1299 | 0.51832460733 | 0.879963898917 | 0.913776944705
228 | 0 | 300 | db8 | 4 | 0.9 | 25 | 0.975 | 77 | 142 | 990 | 167 | 90 | 1299 | 0.538922155689 | 0.874558303887 | 0.927835051546
228 | 1 | 120 | db8 | 4 | 0.7 | 8 | 0.95 | 33 | 187 | 1216 | 106 | 73 | 1509 | 0.688679245283 | 0.866714183892 | 0.97357886309
228 | 1 | 120 | db8 | 4 | 0.7 | 8 | 0.975 | 28 | 198 | 1221 | 90 | 62 | 1509 | 0.688888888889 | 0.860465116279 | 0.977582065653
228 | 1 | 180 | db8 | 4 | 0.7 | 8 | 0.95 | 27 | 175 | 1164 | 100 | 73 | 1439 | 0.73 | 0.86930545183 | 0.977329974811
228 | 1 | 180 | db8 | 4 | 0.7 | 8 | 0.975 | 23 | 189 | 1168 | 82 | 59 | 1439 | 0.719512195122 | 0.860722181282 | 0.980688497061
228 | 1 | 240 | db8 | 4 | 0.7 | 8 | 0.95 | 18 | 151 | 1113 | 105 | 87 | 1369 | 0.828571428571 | 0.880537974684 | 0.984084880637
228 | 1 | 240 | db8 | 4 | 0.7 | 8 | 0.975 | 13 | 169 | 1118 | 82 | 69 | 1369 | 0.841463414634 | 0.868686868687 | 0.988505747126
228 | 1 | 300 | db8 | 4 | 0.7 | 8 | 0.95 | 19 | 139 | 1048 | 112 | 93 | 1299 | 0.830357142857 | 0.882898062342 | 0.982193064667
228 | 1 | 300 | db8 | 4 | 0.7 | 8 | 0.975 | 14 | 154 | 1053 | 92 | 78 | 1299 | 0.847826086957 | 0.872410936205 | 0.986879100281
228 | 1 | 120 | db8 | 4 | 0.8 | 10 | 0.95 | 53 | 152 | 1196 | 161 | 108 | 1509 | 0.670807453416 | 0.887240356083 | 0.957566052842
228 | 1 | 120 | db8 | 4 | 0.8 | 10 | 0.975 | 45 | 165 | 1204 | 140 | 95 | 1509 | 0.678571428571 | 0.879474068663 | 0.963971176942
228 | 1 | 180 | db8 | 4 | 0.8 | 10 | 0.95 | 32 | 150 | 1159 | 130 | 98 | 1439 | 0.753846153846 | 0.885408708938 | 0.973131821998
228 | 1 | 180 | db8 | 4 | 0.8 | 10 | 0.975 | 26 | 164 | 1165 | 110 | 84 | 1439 | 0.763636363636 | 0.876598946576 | 0.978169605374
228 | 1 | 240 | db8 | 4 | 0.8 | 10 | 0.95 | 20 | 157 | 1111 | 101 | 81 | 1369 | 0.80198019802 | 0.8761829653 | 0.982316534041
228 | 1 | 240 | db8 | 4 | 0.8 | 10 | 0.975 | 16 | 169 | 1115 | 85 | 69 | 1369 | 0.811764705882 | 0.868380062305 | 0.985853227233
228 | 1 | 300 | db8 | 4 | 0.8 | 10 | 0.95 | 19 | 144 | 1048 | 107 | 88 | 1299 | 0.822429906542 | 0.879194630872 | 0.982193064667
228 | 1 | 300 | db8 | 4 | 0.8 | 10 | 0.975 | 15 | 160 | 1052 | 87 | 72 | 1299 | 0.827586206897 | 0.86798679868 | 0.985941893158
228 | 1 | 120 | db8 | 4 | 0.9 | 13 | 0.95 | 72 | 132 | 1177 | 200 | 128 | 1509 | 0.64 | 0.899159663866 | 0.942353883106
228 | 1 | 120 | db8 | 4 | 0.9 | 13 | 0.975 | 57 | 140 | 1192 | 177 | 120 | 1509 | 0.677966101695 | 0.894894894895 | 0.954363490793
228 | 1 | 180 | db8 | 4 | 0.9 | 13 | 0.95 | 34 | 146 | 1157 | 136 | 102 | 1439 | 0.75 | 0.887950882579 | 0.971452560873
228 | 1 | 180 | db8 | 4 | 0.9 | 13 | 0.975 | 30 | 163 | 1161 | 115 | 85 | 1439 | 0.739130434783 | 0.876888217523 | 0.974811083123
228 | 1 | 240 | db8 | 4 | 0.9 | 14 | 0.95 | 27 | 153 | 1104 | 112 | 85 | 1369 | 0.758928571429 | 0.878281622912 | 0.976127320955
228 | 1 | 240 | db8 | 4 | 0.9 | 14 | 0.975 | 23 | 166 | 1108 | 95 | 72 | 1369 | 0.757894736842 | 0.869701726845 | 0.979664014147
228 | 1 | 300 | db8 | 4 | 0.9 | 14 | 0.95 | 25 | 145 | 1042 | 112 | 87 | 1299 | 0.776785714286 | 0.877843302443 | 0.976569821931
228 | 1 | 300 | db8 | 4 | 0.9 | 14 | 0.975 | 21 | 154 | 1046 | 99 | 78 | 1299 | 0.787878787879 | 0.871666666667 | 0.980318650422
233 | 0 | 120 | db8 | 4 | 0.7 | 12 | 0.95 | 24 | 219 | 1634 | 412 | 388 | 2265 | 0.941747572816 | 0.881813275769 | 0.985524728589
