"","accelY","accelZ","accelMag","gyroX","risk","step"
"1494",8.51085186,-4.6153521538,9.9237560502,0.0596872978,3,0
"1495",11.3425130844,-3.6402800083,12.3267628119,0.0255799294,3,0
"1496",10.4618940353,-2.6577231884,11.2936135804,0.0778066516,3,0
"1497",9.3202180862,-2.5851242542,10.1831678295,0.1108482182,3,0
"1498",8.4518737793,-3.3920960426,9.2965217074,0.1875890791,3,0
"1499",9.517209053,-3.3431479931,10.2067793513,0.0969917923,3,0
"1500",10.1044378281,-3.4209859371,10.7555775922,0.0554241091,3,0
"1501",9.8965196609,-2.3549029827,10.4439132997,-0.1268365085,3,0
"1502",8.6244649887,-2.0621118546,9.613604649,0.0767408535,3,0
"1503",8.7237091064,-1.6310082674,9.8245305461,0.2515403628,3,0
"1504",10.4177360535,-1.6187338829,11.3679720788,0.508409977,3,0
"1505",8.982670784,-2.0749850273,9.6115414542,0.4711052179,3,0
"1506",8.1710586548,-1.9273920059,8.7935561429,0.4242080152,3,0
"1507",7.7974352837,-1.4849121571,8.7667603327,0.4252738059,3,0
"1508",8.2002477646,-2.3827450275,9.6530021465,0.4199442863,3,0
"1509",9.9420251846,-2.892285347,11.3778267167,0.3954301476,3,0
"1510",11.0622959137,-2.8306136131,12.060551145,0.4220764041,3,0
"1511",10.3903427124,-1.5133529902,10.7838496073,0.3837055862,3,0
"1512",8.2978448868,-1.5687377453,8.6551773013,0.3144255877,3,0
"1513",6.9735484123,-2.7277774811,7.905281098,0.272857368,3,0
"1514",8.5600996017,-2.7455904484,9.6103336507,0.3101618588,3,0
"1515",9.9442710876,-3.0880782604,10.9826877649,0.4775005281,3,0
"1516",9.3467130661,-2.8008255959,10.286319677,0.6693533063,3,0
"1517",7.9073066711,-2.3144869804,8.6881076957,0.7226458192,3,1
"1518",6.1661276817,-3.4133520126,7.314550911,0.8985111117,3,0
"1519",8.0885801315,-3.2835717201,9.4715600203,0.8676016927,3,0
"1520",9.9242124557,-2.902913332,11.4407527447,0.8676016927,3,0
"1521",9.0784711838,-2.0071761608,10.3220603323,1.0274789333,3,0
"1522",9.0373067856,-3.0111382008,10.5409738265,0.9923060536,3,0
"1523",8.940158844,-2.2553598881,10.2714689624,0.9784499407,3,0
"1524",9.4279947281,-1.794318676,10.8275616652,1.1383274794,3,0
"1525",10.0994977951,-2.9505143166,11.3154603236,1.2704929113,3,0
"1526",10.2397565842,-2.8033704758,11.1750681762,1.2939414978,3,0
"1527",8.5903358459,-2.8268713951,9.358349064,1.2736903429,3,0
"1528",6.1668758392,-2.9744646549,7.0650346647,1.4175801277,3,0
"1529",6.0647883415,-3.885320425,7.6934300323,1.7021620274,3,0
"1530",8.989107132,-5.1841692924,10.9698012845,1.9473073483,3,0
"1531",10.7093296051,-3.9809715748,12.2081568231,1.7479937077,3,0
"1532",9.1341552734,-2.2634432316,10.8744545285,1.5870504379,3,0
"1533",6.6828527451,-3.855232954,8.4198564081,2.1103827953,3,0
"1534",7.1525759697,-5.3383488655,9.2998522183,2.3086307049,3,0
"1535",6.6175885201,-5.8179516792,9.2430385478,2.1636753082,3,0
"1536",3.5450780392,-6.2944107056,7.7606408686,1.7010962963,3,0
"1537",1.4334192276,-5.588778019,6.1320084938,1.7490595579,3,0
"1538",3.3156051636,-5.1479449272,6.4334028224,2.0506949425,3,0
"1539",8.5303115845,-9.517209053,12.7806811218,2.4866278172,3,0
"1540",9.4568843842,-10.1325788498,13.9207356305,2.3800427914,3,0
"1541",7.1145553589,-9.1717271805,12.2444906497,1.7543888092,3,0
"1542",9.2531576157,-14.5515403748,18.4787541644,1.9654270411,3,0
"1543",8.1983013153,-11.8140325546,14.4604199284,1.4527533054,3,0
