"","accelY","accelZ","accelMag","gyroX","risk","step"
"592",11.16947269,-0.349223793,11.8382894,-0.842022002,0,0
"593",9.347910881,0.458047479,9.83095026,-0.994438469,0,0
"594",9.540560722,1.404978275,10.42379318,-0.781268418,0,0
"595",9.576036453,-0.508043528,10.29780003,-0.527596176,0,0
"596",8.944649696,-1.408720493,9.586002763,-0.401825458,0,0
"597",7.920030117,-1.723366261,8.470833498,-0.361323595,0,0
"598",7.620502949,-2.278412104,8.092646108,-0.245145842,0,0
"599",9.105565071,-2.592009783,9.510833185,-0.176931366,0,0
"600",9.917776108,-2.032323837,10.20686157,-0.288845658,0,0
"601",8.142168045,0.007185059,8.398690494,-0.143890321,0,4
"602",5.354814529,0.233514398,5.962373693,0.228091493,0,0
"603",5.341641903,-0.62959075,6.689919293,0.118309066,0,0
"604",11.06064892,-2.470163345,12.51963972,-0.146021918,0,0
"605",13.49533653,-0.621058524,14.5128338,-0.033041574,0,0
"606",6.058950424,-0.061522063,6.546931228,-0.110848755,0,0
"607",3.476819992,-2.046693802,4.205209889,0.13856028,0,0
"608",7.420818329,-1.14526844,7.844311212,0.378376603,0,0
"609",14.86888027,-1.075064421,15.52138988,0.319754571,0,0
"610",8.63898468,-0.558638334,10.11674144,0.377310813,0,0
"611",7.683372498,-1.178648949,8.364686452,0.504146755,0,0
"612",7.806117058,-0.596359849,8.552140478,0.633114338,0,0
"613",12.3615942,0.735869765,13.61299486,0.44232735,0,0
"614",18.69716835,-2.180665255,19.6879565,0.223828301,0,0
"615",16.16653061,-1.849254489,16.2719597,0.473236799,0,0
"616",13.03489399,-2.986888647,13.61018448,1.05732286,0,0
"617",10.98161316,-3.264411688,11.45900751,1.400526643,0,0
"618",10.71022797,-3.877835989,11.49936177,1.267295241,0,0
"619",10.87653255,-3.238665104,11.65491664,1.224661589,0,0
"620",11.7632885,-1.278940439,12.3286275,1.426107049,0,0
"621",12.08422089,0.136665806,12.57775681,1.363221884,0,0
"622",11.32275391,-1.567390561,11.72660804,0.920894206,0,1
"623",10.05848312,-3.062032461,10.83448699,0.543583155,0,0
"624",8.328082085,-2.862048388,9.396476459,0.306964457,0,0
"625",6.710695267,-2.475102902,7.459575045,0.034106839,0,0
"626",5.995781899,-1.279389501,6.291837206,-0.315491915,0,0
"627",5.791756153,-1.04078567,5.946795766,-0.576625228,0,0
"628",5.359754562,-1.798809409,5.655665078,-0.620325029,0,0
"629",5.635181427,-1.996248722,5.981874745,-0.693868518,0,0
"630",5.461692333,-1.420096874,5.661096678,-0.844153643,0,0
"631",6.149212837,-1.684297442,6.4521661,-0.948607087,0,0
"632",6.782096386,-1.619332552,7.054308977,-1.014689446,0,0
"633",6.642287254,-1.461111546,7.030266044,-1.011492014,0,0
"634",8.498277664,-1.326092362,8.858616711,-0.835626721,0,0
"635",11.56255531,-2.519410849,12.4807096,-0.638444424,0,0
"636",13.70460129,-4.726571083,15.38996122,-0.474303663,0,0
"637",13.45551872,-5.621260643,15.33141619,-0.116177738,0,0
"638",10.4846468,-6.644382954,12.67000844,0.106584497,0,0
"639",9.249565125,-7.680827618,12.58564532,0.147086918,0,0
"640",9.465866089,-3.212170363,10.6158397,0.012789832,0,0
"641",11.31751537,1.704505444,11.65419197,-0.516937435,0,0
"642",19.06151199,4.456532478,19.59730549,-1.123406053,0,1
"643",10.46892929,-1.608105898,10.7238149,-0.467908621,0,0
"644",7.512427807,-1.672921181,8.867080379,0.401824921,0,0
"645",9.710307121,-0.999621272,11.71831119,0.549978197,0,0
"646",12.14469528,1.445993066,13.37571928,0.498817265,0,0
"647",11.43487072,1.282383323,12.01668596,-0.060753629,0,0
"648",8.95542717,0.146395564,9.413693344,-0.956067622,0,0
"649",8.674461365,-0.387394399,9.504252636,-1.065850377,0,0
"650",9.036258698,-0.973425746,10.36917465,-1.083969951,0,0
"651",9.2188797,-1.202150106,10.51857749,-0.960331082,0,0
"652",9.452543259,-0.849184096,10.19130594,-0.840956211,0,0
"653",9.123228073,-0.942889273,9.646433164,-0.803650916,0,0
"654",8.684041023,-2.583328009,9.161967605,-0.570229948,0,0
"655",9.231303215,-2.674039364,9.671591414,-0.311228454,0,0
"656",9.102272034,-2.450404406,9.554534986,-0.121507257,0,0
"657",8.243657112,-0.625100076,8.736492521,0.274988949,0,0
"658",7.54446125,-0.683179319,8.163174668,0.333610714,0,0
"659",7.740703106,-0.817001045,8.328137825,0.314425588,0,0
"660",7.971373558,-0.186961219,8.44845119,0.396495938,0,0
"661",8.144264221,-0.31763947,8.374662478,0.333610714,0,0
"662",8.989706039,-0.922681272,9.349263584,0.337873906,0,0
"663",9.972561836,-1.638343096,10.44018337,0.422076404,0,0
"664",8.654253006,-0.310604096,8.903382814,0.403957069,0,0
"665",8.191864967,0.058228914,8.545743041,0.31762296,0,0
"666",7.515122414,-0.301772475,8.189964331,0.192918584,0,0
"667",9.745484352,-1.271306276,10.35563857,0.056489907,0,0
"668",11.18653774,-0.74185729,11.65714668,0.084201962,0,0
"669",9.726773262,-0.502654731,10.29997649,0.17479898,0,0
"670",9.614207268,-1.850152612,10.48999855,0.15667963,0,0
"671",10.695858,-2.167342901,11.59289383,0.08526776,0,0
"672",13.40163136,-2.012714624,14.09537498,-0.248343229,0,0
"673",11.16737747,-1.400637388,11.67958952,-0.197182849,0,0
"674",10.69510937,-3.139271736,11.56830513,0.036238696,0,0
"675",11.56989002,-5.300776959,13.10070762,0.555307686,0,0
"676",11.76358795,-5.557792664,13.85741898,1.078639865,0,0
"677",11.60596561,-4.226311207,13.75573555,1.391999722,0,0
"678",11.6308136,-3.380120993,13.24413645,1.616894007,0,0
"679",11.69038963,-2.911146164,12.58780077,1.657396436,0,0
"680",9.99980545,-2.620899916,10.68945295,1.443160653,0,0
"681",8.281079292,-3.415447474,9.108111495,1.00829351,0,0
"682",8.83582592,-2.509082317,9.372679156,0.563834369,0,0
"683",10.38151169,-1.138083339,10.85269438,0.187589079,0,0
"684",10.35786057,-1.902842999,11.04044329,-0.146021918,0,0
